Times,Mua,NhietDo,DoAm,KhiAp,ThoiGiangNBenTre,TDoGioAvg10,HGioAvg10,
15/09/2024 16:50,171.8,27.5,84,1004.5,0,2.4,234,
15/09/2024 17:00,171.8,27.4,83,1004.5,0,3.0,234,
15/09/2024 17:10,171.8,27.4,83,1004.6,0,2.5,249,
15/09/2024 17:20,171.8,27.3,83,1004.6,0,2.2,240,
15/09/2024 17:30,171.8,27.3,83,1004.6,0,2.7,249,
15/09/2024 17:40,171.8,27.3,84,1004.8,0,2.5,240,
15/09/2024 17:50,171.8,27.2,84,1005.0,0,3.2,234,
15/09/2024 18:00,171.8,27.1,84,1005.0,0,2.8,243,
15/09/2024 18:10,171.8,27.1,84,1005.4,0,2.6,234,
15/09/2024 18:20,171.8,27.0,84,1005.6,0,2.5,243,
15/09/2024 18:30,171.8,27.0,84,1005.7,0,2.7,249,
15/09/2024 18:40,171.8,26.9,85,1005.7,0,2.7,234,
15/09/2024 18:50,171.8,26.9,85,1006.0,0,2.4,234,
15/09/2024 19:00,171.8,26.8,85,1006.0,0,2.5,225,
15/09/2024 19:10,171.8,26.8,86,1006.1,0,2.0,225,
15/09/2024 19:20,171.8,26.8,86,1006.1,0,2.4,225,
15/09/2024 19:30,171.8,26.8,86,1006.4,0,2.4,216,
15/09/2024 19:40,171.8,26.8,86,1006.5,0,2.6,216,
15/09/2024 19:50,171.8,26.8,87,1006.7,0,2.2,210,
15/09/2024 20:00,171.8,26.7,87,1006.8,0,2.6,225,
15/09/2024 20:10,171.8,26.7,87,1007.0,0,2.6,225,
15/09/2024 20:20,171.8,26.7,87,1007.0,0,2.6,221,
15/09/2024 20:30,171.8,26.7,88,1007.1,0,2.1,225,
15/09/2024 20:40,171.8,26.6,88,1007.3,0,2.4,216,
15/09/2024 20:50,171.8,26.6,88,1007.5,0,2.4,216,
15/09/2024 21:00,171.8,26.5,89,1007.6,0,2.2,216,
15/09/2024 21:10,171.8,26.5,90,1007.8,0,2.1,216,
15/09/2024 21:20,171.8,26.4,91,1007.9,0,2.0,216,
15/09/2024 21:30,171.8,26.3,91,1008.1,0,1.5,234,
15/09/2024 21:40,171.8,26.3,92,1008.1,0,1.4,240,
15/09/2024 21:50,171.8,26.3,91,1007.9,0,1.5,234,
15/09/2024 22:00,171.8,26.2,92,1007.7,0,1.2,240,
15/09/2024 22:10,171.8,26.2,91,1007.6,0,1.4,234,
15/09/2024 22:20,171.8,26.2,91,1007.6,0,1.6,234,
15/09/2024 22:30,171.8,26.2,91,1007.5,0,1.6,234,
15/09/2024 22:40,171.8,26.1,91,1007.6,0,1.6,225,
15/09/2024 22:50,171.8,26.1,91,1007.5,0,1.7,225,
15/09/2024 23:00,171.8,26.1,91,1007.5,0,1.9,225,
15/09/2024 23:10,171.8,26.2,91,1007.2,0,2.1,229,
15/09/2024 23:20,171.8,26.1,91,1007.1,0,1.9,225,
15/09/2024 23:30,171.8,26.1,91,1007.0,0,2.3,225,
15/09/2024 23:40,171.8,26.1,91,1007.0,0,1.6,216,
15/09/2024 23:50,171.8,26.1,92,1006.8,0,1.6,225,
16/09/2024 00:00,171.8,26.1,92,1006.7,0,1.6,225,
16/09/2024 00:10,171.8,26.2,91,1006.6,0,2.0,216,
16/09/2024 00:20,171.8,26.1,92,1006.5,0,1.9,216,
16/09/2024 00:30,171.8,26.1,92,1006.4,0,1.6,225,
16/09/2024 00:40,171.8,26.2,92,1006.2,0,2.0,225,
16/09/2024 00:50,171.8,26.1,92,1006.1,0,1.3,240,
16/09/2024 01:00,171.8,26.1,92,1005.9,0,1.2,240,
16/09/2024 01:10,171.8,26.1,93,1005.9,0,1.5,256,
16/09/2024 01:20,171.8,26.1,93,1005.6,0,1.7,243,
16/09/2024 01:30,171.8,26.1,93,1005.4,0,1.2,247,
16/09/2024 01:40,171.8,26.1,93,1005.1,0,1.9,240,
16/09/2024 01:50,171.8,26.1,93,1005.1,0,1.9,256,
16/09/2024 02:00,171.8,26.1,93,1005.1,0,1.9,263,
16/09/2024 02:10,171.8,26.1,93,1004.9,0,1.7,249,
16/09/2024 02:20,171.8,26.1,93,1004.9,0,1.5,256,
16/09/2024 02:30,171.8,26.2,93,1004.8,0,1.6,256,
16/09/2024 02:40,171.8,26.2,93,1004.5,0,1.6,249,
16/09/2024 02:50,171.8,26.2,94,1004.4,0,1.6,240,
16/09/2024 03:00,171.8,26.2,94,1004.4,0,1.6,234,
16/09/2024 03:10,171.8,26.2,93,1004.8,0,1.9,243,
16/09/2024 03:20,171.8,26.2,94,1004.8,0,1.6,234,
16/09/2024 03:30,171.8,26.2,94,1004.8,0,1.7,234,
16/09/2024 03:40,171.8,26.3,94,1004.8,0,1.9,229,
16/09/2024 03:50,171.8,26.2,94,1004.8,0,1.8,234,
16/09/2024 04:00,171.8,26.2,94,1004.9,0,1.7,234,
16/09/2024 04:10,171.8,26.2,94,1004.8,0,1.7,234,
16/09/2024 04:20,171.8,26.2,94,1004.9,0,2.2,234,
16/09/2024 04:30,171.8,26.2,94,1004.8,0,1.8,249,
16/09/2024 04:40,171.8,26.3,94,1004.8,0,1.7,240,
16/09/2024 04:50,171.8,26.3,94,1004.6,0,2.2,249,
16/09/2024 05:00,171.8,26.4,94,1004.6,0,2.1,249,
16/09/2024 05:10,171.8,26.4,94,1004.6,0,2.1,249,
16/09/2024 05:20,171.8,26.4,94,1004.8,0,2.0,249,
16/09/2024 05:30,171.8,26.4,94,1004.9,0,1.8,256,
16/09/2024 05:40,171.8,26.4,94,1004.9,0,1.8,257,
16/09/2024 05:50,171.8,26.4,94,1004.8,0,1.8,264,
16/09/2024 06:00,171.8,26.4,94,1004.9,0,1.9,263,
16/09/2024 06:10,171.8,26.5,93,1005.0,1,2.0,263,
16/09/2024 06:20,171.8,26.7,92,1005.0,1,2.0,263,
16/09/2024 06:30,171.8,26.9,91,1005.3,1,2.0,263,
16/09/2024 06:40,171.8,27.1,90,1005.3,1,2.2,270,
16/09/2024 06:50,171.8,27.4,87,1005.4,1,2.7,284,
16/09/2024 07:00,171.8,27.7,84,1005.6,1,3.5,276,
16/09/2024 07:10,171.8,27.8,82,1005.9,1,3.1,277,
16/09/2024 07:20,171.8,27.9,81,1006.1,1,4.0,276,
16/09/2024 07:30,171.8,27.9,82,1006.2,1,3.5,284,
16/09/2024 07:40,171.8,28.1,79,1006.2,1,3.6,270,
16/09/2024 07:50,171.8,28.2,79,1006.2,1,3.4,283,
16/09/2024 08:00,171.8,28.3,78,1006.5,1,3.4,284,
16/09/2024 08:10,171.8,28.6,77,1006.6,1,3.0,263,
16/09/2024 08:20,171.8,28.8,76,1006.7,1,3.0,270,
16/09/2024 08:30,171.8,28.9,74,1006.7,1,3.9,270,
16/09/2024 08:40,171.8,29.2,72,1006.7,1,3.2,270,
16/09/2024 08:50,171.8,29.6,73,1006.7,1,2.9,284,
16/09/2024 09:00,171.8,29.8,73,1006.8,1,3.8,270,
16/09/2024 09:10,171.8,30.1,68,1006.7,1,3.7,270,
16/09/2024 09:20,171.8,30.3,68,1006.7,1,4.4,291,
16/09/2024 09:30,171.8,30.3,68,1006.6,1,4.0,297,
16/09/2024 09:40,171.8,30.1,69,1006.6,1,4.2,270,
16/09/2024 09:50,171.8,30.4,69,1006.6,1,3.6,270,
16/09/2024 10:00,171.8,30.2,70,1006.7,1,4.6,270,
16/09/2024 10:10,171.8,30.5,69,1006.6,1,3.7,277,
16/09/2024 10:20,171.8,30.8,67,1006.5,1,3.4,270,
16/09/2024 10:30,171.8,30.7,66,1006.5,1,4.5,284,
16/09/2024 10:40,171.8,30.8,68,1006.5,1,4.1,277,
16/09/2024 10:50,171.8,30.7,67,1006.2,1,4.5,284,
16/09/2024 11:00,171.8,30.9,68,1006.2,0,4.2,284,
16/09/2024 11:10,171.8,31.0,68,1006.1,1,3.5,286,
16/09/2024 11:20,171.8,31.2,67,1005.9,1,3.9,276,
16/09/2024 11:30,171.8,31.2,68,1005.7,1,3.7,293,
16/09/2024 11:40,171.8,31.3,67,1005.7,0,3.8,284,
16/09/2024 11:50,171.8,31.0,66,1005.4,1,3.8,277,
16/09/2024 12:00,171.8,31.5,68,1005.3,1,3.3,277,
16/09/2024 12:10,171.8,31.3,66,1005.1,1,3.6,284,
16/09/2024 12:20,171.8,31.3,66,1004.9,1,4.0,284,
16/09/2024 12:30,171.8,31.7,65,1004.8,1,3.2,277,
16/09/2024 12:40,171.8,31.5,65,1004.8,1,3.6,284,
16/09/2024 12:50,171.8,31.5,68,1004.5,1,3.6,284,
16/09/2024 13:00,171.8,32.5,61,1004.3,1,3.8,291,
16/09/2024 13:10,171.8,32.7,61,1004.2,1,3.4,284,
16/09/2024 13:20,171.8,32.4,62,1004.0,1,3.8,284,
16/09/2024 13:30,171.8,32.5,60,1004.0,1,3.3,284,
16/09/2024 13:40,171.8,32.3,61,1003.9,1,3.8,284,
16/09/2024 13:50,171.8,32.0,63,1003.5,0,3.6,306,
16/09/2024 14:00,171.8,32.4,60,1003.5,1,3.4,291,
16/09/2024 14:10,171.8,32.9,60,1003.5,1,3.9,284,
16/09/2024 14:20,171.8,32.2,60,1003.5,0,3.9,270,
16/09/2024 14:30,171.8,30.1,69,1003.7,0,5.0,249,
16/09/2024 14:40,171.8,29.6,73,1003.7,0,3.0,240,
16/09/2024 14:50,171.8,29.1,76,1004.0,0,3.0,243,
16/09/2024 15:00,173.2,27.9,84,1004.6,0,3.4,270,
16/09/2024 15:10,175.0,26.6,86,1004.5,0,4.9,297,
16/09/2024 15:20,180.4,25.0,90,1004.6,0,5.0,297,
16/09/2024 15:30,182.4,25.1,90,1004.3,0,2.7,270,
16/09/2024 15:40,182.8,25.4,90,1003.8,0,1.3,247,
16/09/2024 15:50,182.8,25.7,91,1003.8,0,0.1,262,
16/09/2024 16:00,182.8,25.9,90,1003.8,0,0.5,243,
16/09/2024 16:10,182.8,26.1,90,1003.7,0,0.7,257,
16/09/2024 16:20,182.8,26.4,89,1003.8,0,0.7,297,
16/09/2024 16:30,182.8,25.9,85,1004.4,0,4.2,319,
16/09/2024 16:40,184.6,24.8,91,1005.0,0,4.4,324,
16/09/2024 16:50,194.8,24.3,95,1005.0,0,4.3,333,
16/09/2024 17:00,197.0,24.4,95,1004.6,0,2.1,339,
16/09/2024 17:10,197.0,24.6,94,1004.9,0,1.9,339,
16/09/2024 17:20,197.2,24.8,94,1004.8,0,1.7,324,
16/09/2024 17:30,197.4,24.8,94,1005.0,0,2.5,306,
16/09/2024 17:40,201.8,24.8,95,1005.5,0,3.4,306,
16/09/2024 17:50,208.2,25.1,96,1005.3,0,3.0,339,
16/09/2024 18:00,214.2,25.1,95,1005.4,0,2.1,330,
16/09/2024 18:10,215.0,25.1,95,1005.5,0,1.7,339,
16/09/2024 18:20,215.8,25.3,95,1005.7,0,1.0,263,
16/09/2024 18:30,216.2,25.5,95,1005.9,0,2.3,277,
16/09/2024 18:40,216.4,25.5,95,1005.7,0,1.2,278,
16/09/2024 18:50,216.4,25.5,95,1005.9,0,1.1,297,
16/09/2024 19:00,216.8,25.5,95,1005.9,0,0.9,284,
16/09/2024 19:10,216.8,25.5,94,1006.0,0,0.3,0,
16/09/2024 19:20,217.0,25.5,94,1006.5,0,0.2,180,
16/09/2024 19:30,219.2,25.5,93,1006.6,0,4.3,264,
16/09/2024 19:40,220.0,25.2,94,1006.4,0,3.3,291,
16/09/2024 19:50,220.4,25.2,95,1006.0,0,1.3,330,
16/09/2024 20:00,220.6,25.3,95,1006.0,0,0.8,353,
16/09/2024 20:10,220.8,25.4,95,1006.1,0,2.1,354,
16/09/2024 20:20,221.2,25.4,95,1006.1,0,0.9,0,
16/09/2024 20:30,221.2,25.4,95,1006.1,0,0.1,307,
16/09/2024 20:40,221.2,25.4,95,1006.2,0,0.0,310,
16/09/2024 20:50,221.2,25.4,95,1006.4,0,0.0,234,
16/09/2024 21:00,221.2,25.5,95,1006.5,0,0.0,301,
16/09/2024 21:10,221.2,25.5,95,1006.6,0,0.0,230,
16/09/2024 21:20,221.2,25.5,95,1006.7,0,0.0,186,
16/09/2024 21:30,221.2,25.5,95,1006.8,0,0.0,198,
16/09/2024 21:40,221.2,25.6,95,1007.0,0,0.0,221,
16/09/2024 21:50,221.2,25.6,95,1007.1,0,1.2,230,
16/09/2024 22:00,222.0,25.6,95,1007.1,0,1.7,277,
16/09/2024 22:10,223.4,25.5,95,1007.0,0,2.5,234,
16/09/2024 22:20,224.0,25.5,95,1007.0,0,2.9,243,
16/09/2024 22:30,224.4,25.5,95,1007.0,0,2.3,256,
16/09/2024 22:40,224.8,25.4,94,1007.0,0,2.2,256,
16/09/2024 22:50,225.0,25.3,94,1006.7,0,2.7,249,
16/09/2024 23:00,225.2,25.2,94,1006.6,0,2.3,256,
16/09/2024 23:10,225.2,25.1,94,1006.6,0,2.1,240,
16/09/2024 23:20,225.2,25.1,93,1006.4,0,2.1,249,
16/09/2024 23:30,225.2,25.1,94,1006.2,0,1.7,249,
16/09/2024 23:40,225.2,25.0,94,1006.2,0,2.3,243,
16/09/2024 23:50,225.2,25.0,94,1006.2,0,2.1,243,
17/09/2024 00:00,225.2,25.0,94,1006.0,0,1.8,234,
17/09/2024 00:10,225.2,25.0,94,1005.9,0,1.1,249,
17/09/2024 00:20,225.2,25.0,94,1005.7,0,1.4,249,
17/09/2024 00:30,225.2,25.0,94,1005.7,0,1.0,256,
17/09/2024 00:40,225.2,25.0,94,1005.6,0,0.9,230,
17/09/2024 00:50,225.2,25.0,94,1005.3,0,1.8,234,
17/09/2024 01:00,225.2,25.0,95,1005.0,0,0.7,234,
17/09/2024 01:10,225.2,25.0,95,1004.9,0,0.0,254,
17/09/2024 01:20,225.2,25.0,95,1004.6,0,0.2,234,
17/09/2024 01:30,225.2,25.0,95,1004.5,0,0.0,234,
17/09/2024 01:40,225.2,25.0,95,1004.4,0,0.2,225,
17/09/2024 01:50,225.2,25.1,95,1004.3,0,0.5,234,
17/09/2024 02:00,225.2,25.1,95,1004.2,0,1.5,225,
17/09/2024 02:10,225.2,25.2,95,1003.9,0,1.1,230,
17/09/2024 02:20,225.2,25.2,94,1003.8,0,0.8,216,
17/09/2024 02:30,225.2,25.2,95,1003.9,0,1.0,240,
17/09/2024 02:40,225.2,25.2,94,1003.9,0,2.1,256,
17/09/2024 02:50,225.2,25.3,94,1004.0,0,1.8,256,
17/09/2024 03:00,225.2,25.3,94,1004.0,0,1.8,270,
17/09/2024 03:10,225.2,25.3,93,1003.9,0,2.2,270,
17/09/2024 03:20,225.2,25.3,93,1003.9,0,2.1,263,
17/09/2024 03:30,225.2,25.3,93,1003.8,0,1.8,270,
17/09/2024 03:40,225.2,25.2,93,1003.7,0,1.3,270,
17/09/2024 03:50,225.2,25.2,92,1003.7,0,2.2,256,
17/09/2024 04:00,225.2,25.2,93,1003.9,0,1.9,249,
17/09/2024 04:10,225.2,25.1,93,1003.9,0,1.5,247,
17/09/2024 04:20,225.2,25.2,93,1003.8,0,1.9,263,
17/09/2024 04:30,225.2,25.2,93,1003.9,0,1.8,256,
17/09/2024 04:40,225.2,25.2,93,1004.0,0,1.4,263,
17/09/2024 04:50,225.2,25.1,93,1004.2,0,1.7,249,
17/09/2024 05:00,225.2,25.1,93,1004.0,0,1.8,256,
17/09/2024 05:10,225.2,25.1,93,1004.0,0,1.5,270,
17/09/2024 05:20,225.2,25.1,92,1004.2,0,1.9,263,
17/09/2024 05:30,225.2,25.2,92,1004.2,0,2.2,249,
17/09/2024 05:40,225.2,25.3,91,1004.3,0,2.3,256,
17/09/2024 05:50,225.2,25.4,90,1004.5,0,2.7,256,
17/09/2024 06:00,225.2,25.4,90,1004.4,0,2.4,264,
17/09/2024 06:10,225.2,25.4,90,1004.5,0,2.9,263,
17/09/2024 06:20,225.2,25.5,89,1004.6,0,2.7,256,
17/09/2024 06:30,225.2,25.5,90,1004.8,0,2.4,256,
17/09/2024 06:40,225.2,25.7,90,1004.8,0,2.5,263,
17/09/2024 06:50,225.2,25.8,90,1004.9,0,2.5,270,
17/09/2024 07:00,225.2,26.0,89,1004.9,0,2.1,270,
17/09/2024 07:10,225.2,26.3,89,1004.9,0,2.5,276,
17/09/2024 07:20,225.2,26.6,88,1005.0,0,2.7,270,
17/09/2024 07:30,225.2,26.8,86,1005.0,1,2.7,270,
17/09/2024 07:40,225.2,27.1,85,1005.1,1,3.0,270,
17/09/2024 07:50,225.2,27.3,84,1005.5,0,2.9,277,
17/09/2024 08:00,225.2,27.6,84,1005.5,0,2.6,270,
17/09/2024 08:10,225.2,27.6,82,1005.6,0,3.4,270,
17/09/2024 08:20,225.2,27.7,83,1005.7,0,3.4,270,
17/09/2024 08:30,225.2,27.6,82,1005.9,0,3.6,270,
17/09/2024 08:40,225.2,27.7,82,1006.0,0,2.9,270,
17/09/2024 08:50,225.2,27.9,82,1006.0,0,2.7,270,
17/09/2024 09:00,225.2,27.9,82,1005.9,0,2.6,270,
17/09/2024 09:10,225.2,27.8,83,1005.9,0,3.1,256,
17/09/2024 09:20,225.2,27.6,84,1005.9,0,2.8,264,
17/09/2024 09:30,225.2,27.8,84,1005.6,0,2.3,263,
17/09/2024 09:40,225.2,27.8,83,1005.5,0,3.3,256,
17/09/2024 09:50,225.2,28.1,83,1005.5,0,2.9,263,
17/09/2024 10:00,225.2,27.9,83,1005.5,0,3.3,270,
17/09/2024 10:10,225.2,27.8,85,1006.0,0,2.3,270,
17/09/2024 10:20,225.2,27.5,86,1005.9,0,2.1,264,
17/09/2024 10:30,225.4,27.0,89,1005.9,0,2.8,256,
17/09/2024 10:40,225.6,26.8,91,1005.7,0,2.4,249,
17/09/2024 10:50,225.6,26.9,92,1005.6,0,1.9,249,
17/09/2024 11:00,225.6,27.0,91,1005.4,0,2.1,263,
17/09/2024 11:10,225.6,27.1,91,1005.4,0,1.9,263,
17/09/2024 11:20,225.6,27.4,90,1005.1,0,2.3,263,
17/09/2024 11:30,225.6,27.5,88,1005.0,0,2.7,263,
17/09/2024 11:40,225.6,27.5,89,1005.0,0,2.9,264,
17/09/2024 11:50,225.6,27.6,89,1004.8,0,2.1,256,
17/09/2024 12:00,225.6,27.8,89,1004.6,0,2.4,249,
17/09/2024 12:10,225.6,28.5,84,1004.3,1,3.6,270,
17/09/2024 12:20,225.6,29.0,80,1004.2,0,4.2,270,
17/09/2024 12:30,225.6,28.7,82,1003.9,0,3.7,270,
17/09/2024 12:40,225.6,28.8,83,1003.8,0,2.9,270,
17/09/2024 12:50,225.6,29.0,83,1003.4,0,2.8,270,
17/09/2024 13:00,225.6,29.0,84,1003.1,1,3.1,270,
17/09/2024 13:10,225.6,29.0,83,1003.1,0,3.2,249,
17/09/2024 13:20,225.6,27.7,89,1002.9,0,3.8,256,
17/09/2024 13:30,225.6,28.3,89,1002.8,0,2.3,263,
17/09/2024 13:40,225.6,28.6,86,1002.6,0,3.1,263,
17/09/2024 13:50,225.6,28.8,83,1002.4,0,3.6,249,
17/09/2024 14:00,225.6,28.1,84,1002.4,0,3.9,240,
17/09/2024 14:10,225.6,27.8,85,1002.3,0,4.2,249,
17/09/2024 14:20,226.2,27.0,90,1002.3,0,3.7,256,
17/09/2024 14:30,226.6,26.7,92,1002.3,0,3.1,256,
17/09/2024 14:40,226.6,26.7,93,1002.6,0,3.1,256,
17/09/2024 14:50,227.4,26.5,93,1002.6,0,3.8,270,
17/09/2024 15:00,230.4,25.5,91,1002.4,0,4.5,277,
17/09/2024 15:10,232.2,25.0,92,1002.3,0,3.9,306,
17/09/2024 15:20,232.4,25.1,93,1002.3,0,2.6,291,
17/09/2024 15:30,232.6,25.1,94,1002.4,0,2.0,270,
17/09/2024 15:40,232.8,25.2,95,1002.7,0,2.1,263,
17/09/2024 15:50,233.2,25.2,95,1002.7,0,2.1,270,
17/09/2024 16:00,233.6,25.1,95,1002.7,0,2.2,249,
17/09/2024 16:10,234.0,25.2,95,1002.7,0,1.8,240,
17/09/2024 16:20,234.4,25.1,95,1002.6,0,1.9,256,
17/09/2024 16:30,234.4,25.0,95,1002.4,0,1.8,257,
17/09/2024 16:40,234.6,25.1,95,1002.6,0,1.7,256,
17/09/2024 16:50,234.6,25.1,95,1002.6,0,2.1,249,
17/09/2024 17:00,235.0,25.1,95,1002.6,0,2.0,249,
17/09/2024 17:10,235.2,25.1,95,1002.6,0,2.1,249,
17/09/2024 17:20,235.2,25.1,96,1002.6,0,2.0,249,
17/09/2024 17:30,235.2,25.2,96,1002.6,0,2.1,249,
17/09/2024 17:40,235.2,25.3,96,1002.7,0,1.8,256,
17/09/2024 17:50,235.4,25.3,96,1002.9,0,1.8,263,
17/09/2024 18:00,235.6,25.3,96,1003.1,0,1.7,270,
17/09/2024 18:10,235.8,25.3,95,1002.8,0,1.5,263,
17/09/2024 18:20,236.0,25.2,95,1002.8,0,1.8,249,
17/09/2024 18:30,236.0,25.2,95,1002.8,0,2.3,243,
17/09/2024 18:40,236.0,25.2,95,1003.1,0,1.9,240,
17/09/2024 18:50,236.0,25.2,95,1003.1,0,1.6,238,
17/09/2024 19:00,236.0,25.2,95,1003.3,0,1.6,243,
17/09/2024 19:10,236.0,25.2,95,1003.4,0,1.4,249,
17/09/2024 19:20,236.0,25.2,95,1003.7,0,1.3,256,
17/09/2024 19:30,236.2,25.2,95,1003.8,0,1.5,249,
17/09/2024 19:40,236.2,25.2,95,1003.9,0,1.7,243,
17/09/2024 19:50,236.2,25.2,95,1004.0,0,1.5,234,
17/09/2024 20:00,236.2,25.2,95,1004.0,0,1.1,249,
17/09/2024 20:10,236.2,25.2,96,1004.2,0,1.3,229,
17/09/2024 20:20,236.2,25.2,96,1004.3,0,1.3,234,
17/09/2024 20:30,236.2,25.2,96,1004.4,0,1.0,234,
17/09/2024 20:40,236.2,25.3,96,1004.4,0,1.3,234,
17/09/2024 20:50,236.2,25.3,96,1004.5,0,1.0,249,
17/09/2024 21:00,236.2,25.3,96,1004.4,0,0.8,236,
17/09/2024 21:10,236.2,25.3,96,1004.4,0,1.0,240,
17/09/2024 21:20,236.2,25.3,96,1004.3,0,0.8,264,
17/09/2024 21:30,236.2,25.4,96,1004.3,0,0.6,256,
17/09/2024 21:40,236.2,25.4,96,1004.4,0,1.1,243,
17/09/2024 21:50,236.2,25.4,96,1004.2,0,0.8,243,
17/09/2024 22:00,236.2,25.4,96,1004.2,0,0.9,249,
17/09/2024 22:10,236.2,25.4,96,1004.0,0,0.8,252,
17/09/2024 22:20,236.2,25.4,96,1004.0,0,1.0,257,
17/09/2024 22:30,236.2,25.5,96,1004.0,0,1.3,249,
17/09/2024 22:40,236.2,25.5,96,1004.3,0,1.4,249,
17/09/2024 22:50,236.2,25.6,97,1004.4,0,1.6,249,
17/09/2024 23:00,236.2,25.6,97,1004.3,0,1.7,249,
17/09/2024 23:10,236.2,25.7,97,1004.4,0,1.5,249,
17/09/2024 23:20,236.2,25.7,97,1004.4,0,1.8,234,
17/09/2024 23:30,236.2,25.8,97,1004.3,0,1.8,234,
17/09/2024 23:40,236.2,25.8,97,1004.4,0,1.6,234,
17/09/2024 23:50,236.2,25.9,97,1004.4,0,1.8,234,
18/09/2024 00:00,236.2,25.9,97,1004.3,0,1.7,225,
18/09/2024 00:10,236.2,26.0,96,1004.0,0,1.9,234,
18/09/2024 00:20,236.2,26.0,96,1003.8,0,1.8,234,
18/09/2024 00:30,236.2,26.0,96,1003.7,0,1.4,249,
18/09/2024 00:40,236.2,26.0,96,1003.7,0,1.2,243,
18/09/2024 00:50,236.2,26.0,96,1003.5,0,1.3,240,
18/09/2024 01:00,236.2,26.0,96,1003.4,0,1.3,243,
18/09/2024 01:10,236.2,26.0,96,1003.2,0,1.3,240,
18/09/2024 01:20,236.2,26.0,96,1003.1,0,1.2,249,
18/09/2024 01:30,236.2,26.0,96,1002.9,0,1.1,256,
18/09/2024 01:40,236.2,26.0,96,1002.7,0,1.0,249,
18/09/2024 01:50,236.2,26.0,96,1002.6,0,0.8,263,
18/09/2024 02:00,236.2,26.0,96,1002.4,0,1.0,256,
18/09/2024 02:10,236.2,26.0,96,1002.3,0,1.3,243,
18/09/2024 02:20,236.2,26.0,96,1002.3,0,1.5,243,
18/09/2024 02:30,236.2,26.0,96,1002.2,0,1.3,243,
18/09/2024 02:40,236.2,26.0,96,1002.2,0,1.4,249,
18/09/2024 02:50,236.2,26.0,96,1002.1,0,1.3,249,
18/09/2024 03:00,236.2,26.0,96,1002.1,0,1.2,234,
18/09/2024 03:10,236.2,26.0,96,1002.1,0,1.2,225,
18/09/2024 03:20,236.2,26.0,96,1002.1,0,1.5,234,
18/09/2024 03:30,236.2,26.0,96,1002.2,0,1.5,234,
18/09/2024 03:40,236.2,26.0,96,1002.2,0,1.3,243,
18/09/2024 03:50,236.2,26.0,96,1002.3,0,1.4,243,
18/09/2024 04:00,236.2,26.1,96,1002.3,0,1.6,234,
18/09/2024 04:10,236.2,26.1,96,1002.4,0,2.0,229,
18/09/2024 04:20,236.2,26.1,96,1002.6,0,1.8,234,
18/09/2024 04:30,236.2,26.1,95,1002.4,0,1.8,243,
18/09/2024 04:40,236.2,26.1,95,1002.4,0,1.5,240,
18/09/2024 04:50,236.2,26.1,95,1002.3,0,1.6,256,
18/09/2024 05:00,236.2,26.1,95,1002.3,0,2.0,264,
18/09/2024 05:10,236.2,26.2,94,1002.3,0,2.3,270,
18/09/2024 05:20,236.2,26.2,94,1002.4,0,2.5,270,
18/09/2024 05:30,236.2,26.2,94,1002.4,0,2.3,270,
18/09/2024 05:40,236.2,26.2,94,1002.4,0,2.1,270,
18/09/2024 05:50,236.2,26.2,94,1002.4,0,2.0,263,
18/09/2024 06:00,236.2,26.2,94,1002.4,0,2.1,257,
18/09/2024 06:10,236.2,26.2,94,1002.4,0,2.2,256,
18/09/2024 06:20,236.2,26.2,94,1002.4,0,2.0,256,
18/09/2024 06:30,236.2,26.2,94,1002.6,0,2.1,256,
18/09/2024 06:40,236.2,26.3,94,1002.7,0,2.2,249,
18/09/2024 06:50,236.2,26.4,93,1003.1,0,2.5,247,
18/09/2024 07:00,236.2,26.5,93,1003.3,0,2.3,256,
18/09/2024 07:10,236.2,26.5,93,1003.3,0,2.0,256,
18/09/2024 07:20,236.2,26.6,93,1003.3,0,2.5,264,
18/09/2024 07:30,236.2,26.7,92,1003.3,0,2.4,263,
18/09/2024 07:40,236.2,26.9,92,1003.4,0,2.4,256,
18/09/2024 07:50,236.2,27.0,91,1003.4,0,2.1,247,
18/09/2024 08:00,236.2,27.1,91,1003.7,0,2.5,264,
18/09/2024 08:10,236.2,27.0,90,1003.8,0,2.4,263,
18/09/2024 08:20,236.2,27.1,90,1003.9,0,3.0,249,
18/09/2024 08:30,236.2,27.2,90,1004.0,0,2.7,256,
18/09/2024 08:40,236.2,27.5,87,1004.0,0,3.4,256,
18/09/2024 08:50,236.2,27.5,87,1004.2,0,3.0,254,
18/09/2024 09:00,236.2,27.6,87,1004.2,0,3.4,257,
18/09/2024 09:10,236.2,27.7,86,1004.4,0,3.4,256,
18/09/2024 09:20,236.2,27.9,86,1004.4,0,3.4,249,
18/09/2024 09:30,236.2,27.8,86,1004.5,0,2.9,249,
18/09/2024 09:40,236.2,27.7,86,1004.5,0,2.7,247,
18/09/2024 09:50,236.2,27.6,85,1004.5,0,3.0,256,
18/09/2024 10:00,236.2,27.8,84,1004.4,0,3.6,257,
18/09/2024 10:10,236.2,27.8,84,1004.5,0,2.9,263,
18/09/2024 10:20,236.2,28.2,83,1004.4,0,2.6,263,
18/09/2024 10:30,236.2,28.6,83,1004.4,0,2.9,249,
18/09/2024 10:40,236.2,29.0,81,1004.4,0,3.0,256,
18/09/2024 10:50,236.2,29.0,80,1004.3,0,3.5,249,
18/09/2024 11:00,236.2,29.1,80,1000.6,0,3.6,249,
